corpus_index,feed_id,provider,country,url,download_status,zip_bytes,sha256,analyzer_state,analyzer_exit,analyzer_notices,analyzer_wall_s,analyzer_rss_kb,md_state,md_exit,md_notices,md_groups,md_wall_s,md_rss_kb,md_validation_s
1239,mdb-2094,Zarząd Dróg i Zieleni Gdynia (ZKM Gdynia),PL,https://files.mobilitydatabase.org/mdb-2094/latest.zip,ok,17909267,2f3797b45770dc3b11640e2c2560c48006b54f6b160a03d2a5174cb98d4c42af,completed,1,14109,,267796,completed,0,12563,5,,2219536,3.633913323
1240,mdb-2098,Asociația de Dezvoltare Intercomunitară pentru Transport Public București – Ilfov (TPBI),RO,https://files.mobilitydatabase.org/mdb-2098/latest.zip,ok,8736961,f895ff61c77314b0dace433706a22448f0ef7640b01e5ad27d2dde45a4961f46,completed,1,6877,,270680,completed,0,1310589,11,,1985144,7.820600724
1241,mdb-2099,Tursib Sibiu,RO,https://files.mobilitydatabase.org/mdb-2099/latest.zip,ok,1480826,ca6ed7978e793b4bc8757448dc06f1d063ceb49abca25f689f25b8473bd6f6ca,completed,1,5416,,44492,completed,0,3378,4,,473980,1.951189688
1242,mdb-21,Coos County Area Transit (CCAT),US,https://files.mobilitydatabase.org/mdb-21/latest.zip,ok,249637,90f7478e0d4ad78ee2a177d9305c79ee4c38c46201ce9501d248ff244288084b,completed,1,287,,10648,completed,0,213,8,,339480,0.73080435
1243,mdb-210,Allen County Regional Transit Authority,US,https://files.mobilitydatabase.org/mdb-210/latest.zip,ok,148647,8fcf2dce96d17d2f0ad96961bd129fd5406fdee7be6d5cd715861e686248edda,completed,1,235,,11128,completed,0,23,3,,331656,0.445759731
1244,mdb-2100,CT BUS Constanța,RO,https://files.mobilitydatabase.org/mdb-2100/latest.zip,ok,1065062,0ecfd0f6a087ec326fa6413e0473ed1690840c3e7564e0abc847a9200f76ce5a,completed,1,1166,,51024,completed,0,214,6,,480176,1.839553583
1245,mdb-2101,Oradea Transport Local,RO,https://files.mobilitydatabase.org/mdb-2101/latest.zip,ok,594324,35256b815fc1c70e48e743686fbe6e66fb9b45c75fc2428b3a24d2d2463bd3ef,completed,1,946,,30336,completed,0,570,6,,454200,1.317719959
1246,mdb-2102,Transurbis Zalău,RO,https://files.mobilitydatabase.org/mdb-2102/latest.zip,ok,213448,81c607e58b99e6aaec07b8f77858072b16d865d95571089cb7cdc7f10fe7bce5,completed,1,2195,,20896,completed,0,32,7,,351424,0.868829137
1247,mdb-2106,Transbus Buzău,RO,https://files.mobilitydatabase.org/mdb-2106/latest.zip,ok,378341,1018e1bc2460064efe7b105421a5372887a5238e5376f980dbf97aafe7aa8068,completed,1,614,,21912,completed,0,3,3,,373992,0.960865463
1248,mdb-2107,Servicii Publice Municipale Târgoviște,RO,https://files.mobilitydatabase.org/mdb-2107/latest.zip,ok,218700,666402677df49b3d3ba1753e45b47026ae57d46ccea58ac176a479722759cadc,completed,1,405,,16240,completed,0,107,4,,338488,0.839008146
1249,mdb-2108,Transport Călători Express Ploiești,RO,https://files.mobilitydatabase.org/mdb-2108/latest.zip,ok,600287,efc7827589339e69c0cc3a7349850a71436a90d39eca59decc8215bd829ac704,completed,1,737,,36720,completed,0,2848,8,,460992,1.198650016
1250,mdb-211,Alhambra Community Transit,US,https://files.mobilitydatabase.org/mdb-211/latest.zip,ok,52098,1d95ae650e5f2e4e44e1bce6faadb448ee1076c4f3f0320910ed4ae4a2299ab9,completed,1,259,,8904,completed,0,51,9,,316868,0.525958372
1251,mdb-2114,Transport Urban Sinaia,RO,https://files.mobilitydatabase.org/mdb-2114/latest.zip,ok,61773,64d62323160eaa325003f41720b9343f3ef8b614667e36eca4090b100b3d8d97,completed,1,175,,9484,completed,0,214,4,,327128,0.489251185
1252,mdb-2115,RAT Craiova,RO,https://files.mobilitydatabase.org/mdb-2115/latest.zip,ok,524060,eabd19f23a00b875c75bdfc731f090bdc6ff5ae92d903f665e30e4439a2e5183,completed,1,544,,27556,completed,0,726,7,,470320,1.335776506
1253,mdb-2116,Compania de Transport Public Iași,RO,https://files.mobilitydatabase.org/mdb-2116/latest.zip,ok,917019,69b37a595ada7952db0a5300f2914a475319a153c8298e5208c97105f99c0183,completed,1,1449,,50108,completed,0,1018,8,,534160,2.286179243
1254,mdb-2119,Trolleybus Transport Pleven,BG,https://files.mobilitydatabase.org/mdb-2119/latest.zip,ok,231960,eba52b7955f0d42adc5c42ea5fb5518330c1a54fb9b725c0bc72f4031d698c9e,completed,1,2752,,22248,completed,0,2408,5,,331924,1.019205899
1255,mdb-212,All Points Transit,US,https://files.mobilitydatabase.org/mdb-212/latest.zip,ok,327575,167cb95d4de0e28ff0b651a8dfeebe2375cab54bb9852746197699f6405fac3f,completed,1,214,,10044,completed,0,108,5,,320488,0.554981751
1256,mdb-2121,Compania de Transport Public Cluj-Napoca,RO,https://files.mobilitydatabase.org/mdb-2121/latest.zip,ok,1490181,4f58243893005a1bef127385137c29b94fdfa1558ac76243f2b9501e77bcf6f6,completed,1,752,,72444,completed,0,142,5,,591488,2.319266824
1257,mdb-2122,Ben Franklin Transit,US,https://files.mobilitydatabase.org/mdb-2122/latest.zip,ok,1874215,e91b3d3f9446df5f8d21119b04b3a0a8e2d145c609917555b3d3cabd6f5ec581,completed,1,120,,38636,completed,0,1,1,,501032,1.489534136
1258,mdb-2126,Société de transport de Montréal (STM),CA,https://files.mobilitydatabase.org/mdb-2126/latest.zip,ok,42928419,f1e08455bfa06479f826242b36b9e0ff896ace65813eaf45b1d08029b2fe1586,completed,1,9366,,793432,completed,0,517,7,,4094716,19.618740757
1259,mdb-2127,Milwaukee County Transit System (MCTS),US,https://files.mobilitydatabase.org/mdb-2127/latest.zip,ok,10402711,972ecde587d298f85907ea2f27b7220e795efca235575df7f4898fcf248a65a3,completed,1,33484,,292184,completed,0,1173005,7,,2985484,6.813768526
1260,mdb-213,Amarillo City Transit,US,https://files.mobilitydatabase.org/mdb-213/latest.zip,ok,326978,c26aa6cd3c0c0489e854e88eb7115191af8ff51f31cb1af114977ed12583af5b,completed,1,161,,13688,completed,0,20,6,,329472,0.992864
1261,mdb-2131,Saint John Transit,CA,https://files.mobilitydatabase.org/mdb-2131/latest.zip,ok,301711,4ebffabdec9fbd0ee6ade9eba7de32860dacd79dfc8f8058b68c3d90b09fa8a5,completed,1,2213,,20276,completed,0,636,4,,468692,1.010364025
1262,mdb-2132,T3 Transit,CA,https://files.mobilitydatabase.org/mdb-2132/latest.zip,ok,525992,04887174679d4cd3bde9e63f7940ddce6725a18ea9c0e29f84b570e33d2b52c1,completed,1,704,,17172,completed,0,128,6,,399604,0.927542282
1263,mdb-2133,Métropole Aix-Marseille,FR,https://files.mobilitydatabase.org/mdb-2133/latest.zip,ok,555748,722f465b7704f5390d0582934a90c85d0af04873b71de80cd66d7b686cf45623,completed,1,1865,,35824,completed,0,699,7,,430744,1.575140088
1264,mdb-2134,Daytrip Shuttle,MX,https://files.mobilitydatabase.org/mdb-2134/latest.zip,ok,12105,1c9bc98883cc098cccf72ed7cadd17c5ae5e0346d0e7963f1bf0030e9b688233,completed,1,191,,8060,completed,0,30,5,,307832,0.294384515
1265,mdb-2135,El Dorado Transit Agency,US,https://files.mobilitydatabase.org/mdb-2135/latest.zip,ok,720568,d1b85348111d11a30b8368afc9991bfc4dc8570e8114080dab233ce06e13700b,completed,1,345,,14636,completed,0,57,8,,340328,0.894031586
1266,mdb-2136,Elk Grove Transit,US,https://files.mobilitydatabase.org/mdb-2136/latest.zip,ok,345931,9c6bc70a6eb3038b1040309db780d53ad4e0360f04f099e5c4c5ab3800a49d9e,completed,1,275,,13588,completed,0,105,10,,357688,0.601092705
1267,mdb-2137,Sacramento Regional Transit (SacRT),US,https://files.mobilitydatabase.org/mdb-2137/latest.zip,ok,2740526,165c27e622e7087c3f80f7246b0c7ac874ceb60c9ed98573902982c72b59475b,completed,1,16480,,82816,completed,0,3173,7,,582508,2.920447783
1268,mdb-2138,OBB Personenverkehr AG Kundenservice,AT,https://files.mobilitydatabase.org/mdb-2138/latest.zip,ok,233539675,12f29bb1c0869171eb0c269d227fec72cb85e02f41892ef20e451101ae0262ee,completed,1,23764,,2034232,completed,0,9360,21,,6065300,34.732774066
1269,mdb-2139,MAT mobilités,FR,https://files.mobilitydatabase.org/mdb-2139/latest.zip,ok,550822,820aeb2f97ca0e4cdef5148c805f549d6e1d7fa5cbd0cf0e682415ef7728aa5c,completed,1,1171,,20036,completed,0,3266,17,,481360,0.766038279
1270,mdb-214,Antelope Valley Transit Authority (AVTA),US,https://files.mobilitydatabase.org/mdb-214/latest.zip,ok,378919,aee75355a03ea49e085a996ff93219f7f84391a04a8640bd76b59ccd6f09eba5,completed,1,6218,,35100,completed,0,4600,9,,409832,0.937430439
1271,mdb-2141,Consorcio de Transportes de Mallorca,ES,https://files.mobilitydatabase.org/mdb-2141/latest.zip,ok,6391538,60cd4fcb34f95dd11be3df39bea772ae643a18d28042b7cca080a7cb0e08e794,completed,1,1456,,80452,completed,0,233,5,,877372,2.9264979
1272,mdb-2142,Exo Le Richelain / Roussillon,CA,https://files.mobilitydatabase.org/mdb-2142/latest.zip,ok,984725,df63071790deabaecb56c94b72e4374a330fd95fd56ae39568dd118c61cc9791,completed,1,693,,31588,completed,0,27941,8,,834664,1.777048023
1273,mdb-2143,Regia Autonomă De Transport Brașov,RO,https://files.mobilitydatabase.org/mdb-2143/latest.zip,ok,1412929,0db3648b8d356e5a8bfcfec7a4c0ea24ce169c11de483be2eac7fad7bad2256f,completed,1,437,,48700,completed,0,8,2,,494320,2.223086682
1274,mdb-2144,Systemaufgaben Kundeninformation SKI+,DE,https://files.mobilitydatabase.org/mdb-2144/latest.zip,ok,294091323,db758ac50579d916a191db4284f4ba0639d84a0b9d79fb1d4b119fe93da3d407,completed,1,480879,,4627452,completed,0,174479,15,,12930096,117.836297619
1275,mdb-2145,Dirección de Transporte Metropolitano (DTPM),CL,https://files.mobilitydatabase.org/mdb-2145/latest.zip,ok,10799749,3456cee6648315d17367f9dbf392c20c2cedc7eec7bab30ad9acf4a39a82601a,completed,1,7729,,244988,completed,0,790131,9,,2054472,7.518847239
1276,mdb-2146,Albany Transit System,US,https://files.mobilitydatabase.org/mdb-2146/latest.zip,ok,219660,cc0eb0e68ef49960ef99bfedcd4e00e169986ea8ed7fe1bd69f17b45d49d9a9b,completed,1,408,,11904,completed,0,92,7,,327916,0.59404156
1277,mdb-2147,Metro do Porto,PT,https://files.mobilitydatabase.org/mdb-2147/latest.zip,ok,388269,30704d3cb70e7c9291838ad90d133c67a9ea77d256cacd6feae8580941716b37,completed,1,185,,8256,completed,0,8,4,,267276,0.084668301
1278,mdb-2148,Sociedade de Transportes Colectivos do Porto (STCP),PT,https://files.mobilitydatabase.org/mdb-2148/latest.zip,ok,7123534,b87d434c751c10eeca17a4d7de058ad1903cd6c51bbed87f5c3b41538faeb37b,completed,1,3723,,184108,completed,0,1751,6,,1113292,4.819855087
1279,mdb-2149,BurbankBus,US,https://files.mobilitydatabase.org/mdb-2149/latest.zip,ok,25565,fab171a76970306a74f3241e026be5405d979988c590d8601f276f776ce94cf1,completed,1,181,,8776,completed,0,57,7,,318464,0.449613794
1280,mdb-215,Arcadia Transit,US,https://files.mobilitydatabase.org/mdb-215/latest.zip,ok,42699,3dbd711f69f3073278c0563ef545cc8542270cad0ba2255958a349ac6258a032,completed,1,284,,8816,completed,0,51,8,,320032,0.454629317
1281,mdb-2150,Gobierno de Navarra (Navarra intercity bus),ES,https://files.mobilitydatabase.org/mdb-2150/latest.zip,ok,5962773,85df0c429c340f094dd60ccf31dea34b39371c49181dfbf809a01b0ab1705429,completed,1,1480,,64224,completed,0,988,6,,769672,1.961888919
1282,mdb-2151,Daytrip Shuttle,CR,https://files.mobilitydatabase.org/mdb-2151/latest.zip,ok,11001,e0338244a7603d9238e9e4b39d3b7974486dee3196b135ac16aea7751d07f921,completed,1,165,,7800,completed,0,48,6,,325796,0.2693882
1283,mdb-2152,Ilévia (Réseau de transport Transpole de la Métropole Européenne de Lille),FR,https://files.mobilitydatabase.org/mdb-2152/latest.zip,ok,8206933,41f4a2fc175a03509cc0719531ec587d6d1aa83db4af6f0305ab71cc871da30b,completed,1,15433,,260584,completed,0,1080963,7,,2052508,7.02217431
1284,mdb-2153,DiviaMobilités,FR,https://files.mobilitydatabase.org/mdb-2153/latest.zip,ok,2526586,3d86d21cd35633fede29064b994d22f15dbe6a4ae9e2995d439bf086753e9cfd,completed,1,4629,,101944,completed,0,2070,6,,864228,2.795658895
1285,mdb-2154,Ottawa-Carleton Regional Transit Commission (OC Transpo),CA,https://files.mobilitydatabase.org/mdb-2154/latest.zip,ok,57665754,d2b6d8bf0f146f710c777fa8c8b01eaa4a838225670fd72c8d9a9bf9ae8f3020,completed,1,44691,,684836,completed,0,26980,7,,3956380,17.144558086
1286,mdb-2155,Integrated Transit System of the South Moravian Region (IDS JMK),CZ,https://files.mobilitydatabase.org/mdb-2155/latest.zip,ok,9582986,b859a10ab8df605bad6d1060156872481e27af243561e8482c6216ffc75e8b32,completed,1,4590,,559004,completed,0,1269,12,,1991212,6.098813405
1287,mdb-2156,Adams County,US,https://files.mobilitydatabase.org/mdb-2156/latest.zip,ok,16080,3ab0541d9654d53f2626d54e69f30c46fc5474f438ec1d6e4e704169f4a8a172,completed,1,95,,7968,completed,0,31,4,,318688,0.289113252
1288,mdb-2157,Bent County Transportation,US,https://files.mobilitydatabase.org/mdb-2157/latest.zip,ok,9715,a1a8d2729fb0b16405ae29da9cae00725310d0d41e7edefbf59f282ecafe2d58,completed,1,133,,7972,completed,0,51,4,,323900,0.316914348
1289,mdb-216,Arvin Transit,US,https://files.mobilitydatabase.org/mdb-216/latest.zip,ok,38806,986a2da2e4435109f6619d85fb1e52c8edb7d25cc8139d860ca6137a56c34dba,completed,1,171,,8260,completed,0,52,7,,330060,0.286286455
1290,mdb-2161,City of Loveland,US,https://files.mobilitydatabase.org/mdb-2161/latest.zip,ok,7331,ee20280a01a62d428a48cab03eafb1f117df23a01ca5bdeebc2d765a1b29f439,completed,1,96,,7556,completed,0,32,4,,320704,0.305804119
1291,mdb-2164,Concord Area Transit,US,https://files.mobilitydatabase.org/mdb-2164/latest.zip,ok,186515,8d831bb458ece15bf08e5b1ca467d32ba19e13379c68a3af36f7d51263fbd93a,completed,1,289,,12872,completed,0,74,9,,382124,0.798592081
1292,mdb-2165,Continuum,US,https://files.mobilitydatabase.org/mdb-2165/latest.zip,ok,7694,a61e9e1fb5938800935a3c4b91cfd06a92d3d1948bb7195003c1e211f700752f,completed,1,126,,7636,completed,0,60,12,,308196,0.308612327
1293,mdb-2169,Kiowa County Transit,US,https://files.mobilitydatabase.org/mdb-2169/latest.zip,ok,76845,0810db04c66ed4d7b6930cb2a5e386515fcdde9879ef8bbfae2163f32cf09878,completed,1,97,,9336,completed,0,40,5,,324212,0.506842446
1294,mdb-217,Auburn Transit,US,https://files.mobilitydatabase.org/mdb-217/latest.zip,ok,29541,ff0b31c19cf368f758a1171c3aa601aed1d85e67c88c11b0b664e25e716c79cf,completed,1,234,,8568,completed,0,149,12,,325256,0.353782488
1295,mdb-2170,La Junta Transit,US,https://files.mobilitydatabase.org/mdb-2170/latest.zip,ok,6173,f7ae198a310633918652bc8f9856e755b660d09719281911481cd1a98aed9be0,completed,1,95,,7584,completed,0,31,4,,319424,0.300536271
1296,mdb-2171,Lakewood Rides,US,https://files.mobilitydatabase.org/mdb-2171/latest.zip,ok,17175,377789fd4e2a5dba347ec99fefced2e7f4d4db2f2256aecc2eba78f8e7778343,completed,1,93,,7612,completed,0,31,4,,319496,0.371407003
1297,mdb-2172,Manteca Transit,US,https://files.mobilitydatabase.org/mdb-2172/latest.zip,ok,9199,5d3b4b70a8e6d69adffb8e278608f1def7cd047b221153691ddb839e4d8fcbd2,completed,1,191,,8236,completed,0,131,4,,317272,0.304934655
1298,mdb-2173,Mountain Family Center,US,https://files.mobilitydatabase.org/mdb-2173/latest.zip,ok,42464,49b1fdc9d4539a037088e0e59756e1201e04f3f4c2c588c388fe43b325034f9d,completed,1,92,,8020,completed,0,31,4,,340444,0.445151903
1299,mdb-2174,MOVE Stanislaus,US,https://files.mobilitydatabase.org/mdb-2174/latest.zip,ok,36033,dd770c124c4cdd96b5e79bf4a29e1b061a08d2d8e9625fefa9a51034b74ea0f7,completed,1,109,,8132,completed,0,30,3,,338904,0.436440074
1300,mdb-2175,Omnibus,US,https://files.mobilitydatabase.org/mdb-2175/latest.zip,ok,11543,931489d28e52466b78852cc9cb710e791f22036e6d7bc8cd4936797ad78f7e0d,completed,1,92,,7792,completed,0,31,4,,331124,0.243986835
1301,mdb-2178,Routt County Council on Aging (RCCOCA) Transportation,US,https://files.mobilitydatabase.org/mdb-2178/latest.zip,ok,23157,390bd5710592a3ec3fa703a7732c4133511f8d4fc13fb311a12ae232db3c832c,completed,1,112,,7660,completed,0,45,5,,322680,0.429832177
1302,mdb-2179,Roaring Fork Transportation Authority (RFTA),US,https://files.mobilitydatabase.org/mdb-2179/latest.zip,ok,46423,22a735edab4b04a35070ab80bc1a3f96881ed870246fc6799b5c17f244ef6439,completed,1,344,,9080,completed,0,250,5,,314664,0.47494375
1303,mdb-218,Avon Transit,US,https://files.mobilitydatabase.org/mdb-218/latest.zip,ok,113497,1a03309e291c72d2d5129836484379bb36b792b57c67f02a077031ac4bf4a450,completed,1,415,,9736,completed,0,120,8,,323156,0.590886044
1304,mdb-2180,San Joaquin Regional Transit District,US,https://files.mobilitydatabase.org/mdb-2180/latest.zip,ok,55880,b934e4df11aff0092a8aba49eccdcc001b73662ca0c8da9aff257b16f5f74a73,completed,1,94,,8440,completed,0,33,4,,325848,0.464864611
1305,mdb-2181,South Central Council of Governments (SCCOG),US,https://files.mobilitydatabase.org/mdb-2181/latest.zip,ok,68817,7aaca515973f261ff20ecdcb1954315ddbbcc5c9c55cea17720dad31ccb75c98,completed,1,210,,9644,completed,0,156,5,,327776,0.576572576
1306,mdb-2182,Silver Key Senior Services,US,https://files.mobilitydatabase.org/mdb-2182/latest.zip,ok,19571,440d0d0b8ee54ab2b01618dfb7b28b678060decb73a0b78c999dab837a46033e,completed,1,102,,8024,completed,0,34,5,,323796,0.377729374
1307,mdb-2184,Southwest Rides,US,https://files.mobilitydatabase.org/mdb-2184/latest.zip,ok,20891,69f118c7869351e23d8a9e33cab1270f47ef03aa1c2ec4855fcdad02a3cd8da1,completed,1,93,,7460,completed,0,31,4,,313208,0.363010526
1308,mdb-2185,Senior Resource Development Agency,US,https://files.mobilitydatabase.org/mdb-2185/latest.zip,ok,67728,bda9bd537aebaca4cdfcd34a21cf63eb62613d37efe4f4652f4aa6946ab4bcdf,completed,1,141,,9320,completed,0,33,5,,330700,0.485107713
1309,mdb-2186,Stanislaus Regional Transit Authority,US,https://files.mobilitydatabase.org/mdb-2186/latest.zip,ok,17630,2f90dc6ad82fd6076bafbd76e98f1b6fb6c02065afc82e0fd1db0a5139f69b3e,completed,1,183,,7840,completed,0,45,7,,328416,0.27179434
1310,mdb-2187,City of Tracy,US,https://files.mobilitydatabase.org/mdb-2187/latest.zip,ok,7205,5fa5aa624a3c52c5ef3bfc6b54ee1c3f23ffde4b31d3348d1a675f90f5a9c7bd,completed,1,104,,7868,completed,0,32,3,,321420,0.337281243
1311,mdb-2188,Upper Arkansas Area Council of Governments,US,https://files.mobilitydatabase.org/mdb-2188/latest.zip,ok,116521,674cbcef975ebab6c26931c27f6b24bb12a985eaeb54987db3658e2532d3eae5,completed,1,130,,10524,completed,0,40,5,,370016,0.721798367
1312,mdb-2189,City of Milton-Freewater Public Transportation,US,https://files.mobilitydatabase.org/mdb-2189/latest.zip,ok,969116,107bcd49a020d0a974b5055d4e859947d0e8d59ad603202cdcce2ed357c40bf9,completed,1,221,,20588,completed,0,19,4,,435940,0.994429449
1313,mdb-219,Baldwin Park Transit,US,https://files.mobilitydatabase.org/mdb-219/latest.zip,ok,129035,67cd56f0d12d7c33aab49a73f42e880f8d741d335d15427573d77340fdb68231,completed,1,255,,10268,completed,0,67,8,,319900,0.430519588
1314,mdb-2190,Palo Verde Valley Transit Agency,US,https://files.mobilitydatabase.org/mdb-2190/latest.zip,ok,119444,37aafd66b9877950855ba22265336efe0928cb50d19f5323ccb44c46837a35d0,completed,1,247,,9736,completed,0,82,4,,321388,0.563625017
1315,mdb-2191,Boulder County,US,https://files.mobilitydatabase.org/mdb-2191/latest.zip,ok,308517,94a227b27d49470c3aec274e2b6c529ab0b33546c7d433b9484fe718df914816,completed,1,272,,12108,completed,0,137,8,,326964,0.744244881
1316,mdb-2192,Bloom Bus,US,https://files.mobilitydatabase.org/mdb-2192/latest.zip,ok,62864,064915717914137e686d1e3065bfa4e67a5ef11143180c16ee58613f954409ba,completed,1,152,,8188,completed,0,55,9,,321744,0.324539255
1317,mdb-2193,Wahkiakum Ferry,US,https://files.mobilitydatabase.org/mdb-2193/latest.zip,ok,3920,1d3cf58d1db1cb4037ece1a5057fca49a6c5d5727ca71f1a0af4fa7087cfaa32,completed,1,24,,7552,completed,0,19,2,,320084,0.267057942
1318,mdb-2194,Rockingham MOOver,US,https://files.mobilitydatabase.org/mdb-2194/latest.zip,ok,709136,b146bd40e1e1a785309cd8d833953246e7c4e9494db0dca9c9b3b367beaaee8c,completed,1,441,,16376,completed,0,243,5,,335800,0.772832231
1319,mdb-2195,San Miguel County,US,https://files.mobilitydatabase.org/mdb-2195/latest.zip,ok,399789,05984f5de2a7528586ab88b44e75781015788ace4c12f8cf7ba18c4acf9d6e78,completed,1,184,,12048,completed,0,59,4,,320556,0.68189482
1320,mdb-2196,Makah Public Transit,US,https://files.mobilitydatabase.org/mdb-2196/latest.zip,ok,44978,cd634d7ce6b2ed52906d54e8d2a6f43659e6b2691fa5faa9e17c1a264af678fa,completed,1,135,,8152,completed,0,44,4,,315672,0.370275202
1321,mdb-2197,Squaxin Island Transit,US,https://files.mobilitydatabase.org/mdb-2197/latest.zip,ok,59372,a94b9c2fa058dd887823a915ac0a992850602ebefb7198da3ab3cf388400bfa2,completed,1,119,,8140,completed,0,47,5,,323928,0.381120518
1322,mdb-2198,Pulaski Area Transit (PAT),US,https://files.mobilitydatabase.org/mdb-2198/latest.zip,ok,209516,75176ecbf1b35f29780a99a6e32a885ab54f7e0e0a354feddef36d9e5a398488,completed,1,154,,10120,completed,0,55,4,,338680,0.541900436
1323,mdb-2199,Cities Area Transit,US,https://files.mobilitydatabase.org/mdb-2199/latest.zip,ok,583603,c5cead3b9e6841a9bd7773f1ad8918a6094944e5e59911143605300d288f04c9,completed,1,257,,14548,completed,0,80,6,,334504,1.079359802
1324,mdb-22,Curry Public Transit,US,https://files.mobilitydatabase.org/mdb-22/latest.zip,ok,167548,cc0e6a42b675a1822fe292b7cd0c2ccd919db6c50cf091e18b626ab5a605277c,completed,1,99,,8852,completed,0,44,4,,320960,0.450714016
1325,mdb-220,City of Banning Transit,US,https://files.mobilitydatabase.org/mdb-220/latest.zip,ok,121848,55bd4f3c57238dc0f9c1f95423aef66a831917a8cacd34521dfad000a2f8c867,completed,1,166,,9548,completed,0,46,4,,317720,0.402966416
1326,mdb-2200,TMT Trujillo - Gerencia de Transporte,PE,https://files.mobilitydatabase.org/mdb-2200/latest.zip,ok,753890,3f927c8e8335662463018667df7ce71a2f535793f1cd4bb466e55f50e8099eb0,completed,1,2586,,39484,completed,0,473,4,,442960,1.890308991
1327,mdb-2201,Montebello Bus Lines,US,https://files.mobilitydatabase.org/mdb-2201/latest.zip,ok,821031,926a733ad4ac081987960e4b8ee20dd78da8e477667d770a344725bcacdffe71,completed,1,14456,,64232,completed,0,8359,5,,557636,1.026286681
1328,mdb-2202,Spirit Bus,US,https://files.mobilitydatabase.org/mdb-2202/latest.zip,ok,34986,d501fa42209cc6d4510d55d988a2ff33debc76b77717d46fb7ce9b089600064c,completed,1,299,,9288,completed,0,130,5,,310204,0.453249974
1329,mdb-2203,South County Transit Link,US,https://files.mobilitydatabase.org/mdb-2203/latest.zip,ok,61244,baea447fbafd02753f2fff86478df6b4e6e9125932c247ad4770c68606566710,completed,1,66,,8504,completed,0,5,5,,321612,0.378930845
1330,mdb-2204,Kings Area Rural Transit,US,https://files.mobilitydatabase.org/mdb-2204/latest.zip,ok,211914,8410804f9e6a6c60831d12f69836d59aa12f92c1840fbbadfdff03b310aa9ee8,completed,1,157,,12404,completed,0,9,4,,332776,0.549632769
1331,mdb-2205,Philomath Connection,US,https://files.mobilitydatabase.org/mdb-2205/latest.zip,ok,11952,de5cac63069502ded3222fea916a3a1f4862d0110c519148242365d17dd757f6,completed,1,67,,8128,completed,0,3,3,,301420,0.259065116
1332,mdb-2206,Cat Tran Shuttle,US,https://files.mobilitydatabase.org/mdb-2206/latest.zip,ok,18853,c5ff79cc81d30de3536958a58e5d199002abfdc991f8a8755112317fa4717f4f,completed,1,142,,8264,completed,0,34,10,,327200,0.373605618
1333,mdb-2207,Glenn Transit Service,US,https://files.mobilitydatabase.org/mdb-2207/latest.zip,ok,50069,86efb381b19d159eb5bbe8daf2e8fb4d8f76f5830ca34b59a875f5a88e419d3a,completed,1,122,,8452,completed,0,37,7,,332624,0.326616723
1334,mdb-2208,Greater Peoria Mass Transit (CityLink),US,https://files.mobilitydatabase.org/mdb-2208/latest.zip,ok,1469874,b05f6ab262df9dc859e02d6c6c46eef2262770d00a1a7789402618df4b9e8121,completed,1,1764,,45976,completed,0,355,10,,471052,2.1238887
1335,mdb-2209,The Comet,US,https://files.mobilitydatabase.org/mdb-2209/latest.zip,ok,1204983,54c80cd499d9c1da38b11120dee113e3cc4af917c0b0be7d2d007f237d7246ea,completed,1,3599,,58004,completed,0,15,3,,481992,2.306557047
1336,mdb-2210,El Segundo Transportation,US,https://files.mobilitydatabase.org/mdb-2210/latest.zip,ok,15814,eb3a7ad8a8905e1dc461461d537200a7ab505aeac2e06bc83cbee7b07808dcf4,completed,1,150,,8048,completed,0,46,6,,274292,0.329970738
1337,mdb-2211,Areawide Community Transportation System,US,https://files.mobilitydatabase.org/mdb-2211/latest.zip,ok,16969,61611248fae6942d7094109ede848606d22ee120e5377ddfc14b975b7479a532,completed,1,321,,9076,completed,0,4,3,,319584,0.413900543
1338,mdb-2212,Empresa Malagueña de Transportes (EMT),ES,https://files.mobilitydatabase.org/mdb-2212/latest.zip,ok,8521399,6a21507cfcf664668ceef4408af8b4fe370acd74f3835ead5710d3d2971b8711,completed,1,4349,,254764,completed,0,2,2,,1330620,5.926340731
1339,mdb-2216,Froggy Transportation,US,https://files.mobilitydatabase.org/mdb-2216/latest.zip,ok,36228,f2e13bb052be01c8a8ee7bc2ca877d8b7dfbd20fb4987620677933667ed9b972,completed,1,80,,8016,completed,0,17,7,,324896,0.373913674
1340,mdb-222,Capital Area Transit System (CATS),US,https://files.mobilitydatabase.org/mdb-222/latest.zip,not_zip,255568,cca96ccdbaeb38c220c62f92b3976b72b6df61f4318cf21cf2a1301f6056df36,not_run,,,,,not_run,,,,,,
1341,mdb-2223,DC Streetcar,US,https://files.mobilitydatabase.org/mdb-2223/latest.zip,ok,28435,3b299905c0a7023a02f6d85757a59e663b9ee730e9f7b5113c3896b7aa83dde0,completed,1,77,,8848,completed,0,6,3,,321512,0.431651225
1342,mdb-2224,Emery Go-Round,US,https://files.mobilitydatabase.org/mdb-2224/latest.zip,ok,231786,0edfb39b71c51ff52b668eb6aa96e4a77a6c2164d123f74839a1e3f17ed38ebf,completed,1,140,,10664,completed,0,13,5,,330612,0.680568067
