corpus_index,feed_id,provider,country,url,download_status,zip_bytes,sha256,analyzer_state,analyzer_exit,analyzer_notices,analyzer_wall_s,analyzer_rss_kb,md_state,md_exit,md_notices,md_groups,md_wall_s,md_rss_kb,md_validation_s
539,jbda-uedacity-uedashigaitizyunkanbus,上田市,JP,https://files.mobilitydatabase.org/jbda-uedacity-uedashigaitizyunkanbus/latest.zip,ok,24495,9c63d8bf176a090122ee8d40fd6577c46e7590c3a9799f5c9bb428d8a1646c6b,completed,1,155,0.01,9596,completed,0,1403,7,6.45,339992,0.531215054
540,jbda-ugokotsu-ugokotsu_honjo,羽後交通株式会社,JP,https://files.mobilitydatabase.org/jbda-ugokotsu-ugokotsu_honjo/latest.zip,ok,414488,f29656c555730e32669ea9712c3ac23b4b0467a9c1a607e489ac6ed36b24f841,completed,1,678,0.21,76704,completed,0,74474,7,9.88,980432,1.603667954
541,jbda-ugokotsu-ugokotsu_tazawako,羽後交通株式会社,JP,https://files.mobilitydatabase.org/jbda-ugokotsu-ugokotsu_tazawako/latest.zip,ok,70210,4670c631f8bd05510f2426377a627def4857f39490e8ccfea4fcececae21185a,completed,1,549,0.03,16604,completed,0,11025,4,9.0,364020,0.739394117
542,jbda-uozucity-junkai,魚津市,JP,https://files.mobilitydatabase.org/jbda-uozucity-junkai/latest.zip,ok,192361,6c2444a261a8c4f415344ab1c404335d1f2ddac80cd72b68b5cc2664b0a08a0c,completed,1,287,0.03,13764,completed,0,3857,8,22.24,331232,1.078002935
543,jbda-uozucity-omotenashi,魚津市,JP,https://files.mobilitydatabase.org/jbda-uozucity-omotenashi/latest.zip,ok,6329,73d1defd8630f3eb5f77678000c356c810e0f0b46af4764e079c579c37644ddd,completed,1,200,0.0,8052,completed,0,483,11,2.77,319364,0.328100211
544,jbda-waketown-wakechoueibasu,和気町,JP,https://files.mobilitydatabase.org/jbda-waketown-wakechoueibasu/latest.zip,ok,27241,80aec46bcc0b87b2a50c0c83608c6197d4033366ac72be878e600e6c60c7d12c,completed,1,328,0.01,9568,completed,0,1966,9,8.54,349304,0.633899472
545,jbda-wakocity-Wako-City-junkanbus,和光市,JP,https://files.mobilitydatabase.org/jbda-wakocity-Wako-City-junkanbus/latest.zip,ok,16004,301815e8b19506fa03c9bad211b158aabc76f08043dcee6aaee70cfffc50ab7e,completed,1,164,0.0,8584,completed,0,1074,3,3.72,319792,0.571667724
546,jbda-wataraitown-choeibus,度会町,JP,https://files.mobilitydatabase.org/jbda-wataraitown-choeibus/latest.zip,ok,10345,c466a404dfd4f9e2e76b70e682af6277b7959b61ea50b2376ab90d7af08164af,completed,1,60,0.0,8188,completed,0,428,5,8.06,342480,0.438234805
547,jbda-yaesetown-yaese-town-bus,八重瀬町,JP,https://files.mobilitydatabase.org/jbda-yaesetown-yaese-town-bus/latest.zip,ok,47885,ef0b9326c43784724d67a31047a3e283aa81abe66441aaa849f8a574c9fbefe5,completed,1,176,0.01,8916,completed,0,168,7,2.58,319420,0.396913627
548,jbda-yaitacity-chuuou-junkan,矢板市,JP,https://files.mobilitydatabase.org/jbda-yaitacity-chuuou-junkan/latest.zip,ok,5198,4a13e289ddbcb6156eb1150741381c603c064283bbc23216400fb1e9bbc15a8d,completed,1,59,0.0,7504,completed,0,184,5,5.58,260308,0.407448161
549,jbda-yamagata-asahitown-AsahiTown,朝日町,JP,https://files.mobilitydatabase.org/jbda-yamagata-asahitown-AsahiTown/latest.zip,ok,14687,ad0955fd92b9b45e6096cab053f305b5956224457c598efd08074cb91ec0b4e1,completed,1,66,0.01,9768,completed,0,850,7,5.39,324204,0.528188002
550,jbda-yamagata-kaneyamatown-KaneyamaTown,山形県金山町,JP,https://files.mobilitydatabase.org/jbda-yamagata-kaneyamatown-KaneyamaTown/latest.zip,ok,11297,7c4a0287c42ff60930f92553430de8ee815db7c97677b2076e401d773993de13,completed,1,126,0.05,8428,completed,0,736,5,2.89,320612,0.367468067
551,jbda-yamagata-ogunitown-OguniTown,山形県小国町,JP,https://files.mobilitydatabase.org/jbda-yamagata-ogunitown-OguniTown/latest.zip,ok,34938,9e43ce6f5de17cf1ab86f613ee193a5e36409d9d0f8c1f817fdc27639a993d66,completed,1,136,0.02,11900,completed,0,3504,6,3.12,348544,0.493446544
552,jbda-yamagata-yamagatacity-YamagataCity,山形市,JP,https://files.mobilitydatabase.org/jbda-yamagata-yamagatacity-YamagataCity/latest.zip,ok,35284,aa85a222b50b3faa3133c2dab7d98afcabb2c6eb7eb5a9021ebbafaae776957a,completed,1,207,0.05,11652,completed,0,1944,7,4.17,344300,0.364686463
553,jbda-yamagatatetsudo-flowerliner,山形鉄道株式会社,JP,https://files.mobilitydatabase.org/jbda-yamagatatetsudo-flowerliner/latest.zip,ok,6616,245af967b8cee8d06e9e568c7ca15e70f17f0fbdd56f10d97a6f5adde2e1b6c1,completed,1,50,0.0,8312,completed,0,328,5,10.73,317284,0.658169458
554,jbda-yamakobus-YAMAKOBUS,山形交通,JP,https://files.mobilitydatabase.org/jbda-yamakobus-YAMAKOBUS/latest.zip,ok,1255241,eab323931776f53abe002212c3e5cacd32eb51b90325fc339d5c3373b7558f5b,completed,1,1148,0.94,328260,completed,0,30075,8,6.87,813788,2.105045157
555,jbda-yamanashi-hokutocity-hokuto-bus,北杜市,JP,https://files.mobilitydatabase.org/jbda-yamanashi-hokutocity-hokuto-bus/latest.zip,ok,35646,70412fde4330d66e0f65748ae1b83d8153296a89e1c0864870d227e6ebc12892,completed,1,118,0.01,10572,completed,0,37,3,5.23,322808,0.510344074
556,jbda-yamanashi-nanbutown-nanbucyoueibasu,南部町,JP,https://files.mobilitydatabase.org/jbda-yamanashi-nanbutown-nanbucyoueibasu/latest.zip,ok,18375,91eb3db841460386b69447d0230b1fcb2da005e94dd7351e369672a18a95fa09,completed,1,140,0.0,8708,completed,0,25,8,5.95,315892,0.481738362
557,jbda-yamanobetown-YamanobeTown,山辺町,JP,https://files.mobilitydatabase.org/jbda-yamanobetown-YamanobeTown/latest.zip,ok,4161,bd84b3acaabb6c77abc9bdf56a820d9eb48d99dc3daed85e3e45fd43275f8dcc,completed,1,36,0.0,7608,completed,0,75,5,5.18,316224,0.381693869
558,jbda-yamatokoriyamacity-kingyobus,大和郡山市,JP,https://files.mobilitydatabase.org/jbda-yamatokoriyamacity-kingyobus/latest.zip,ok,9655,484982d92ff46065f76ccd0658be9a39c476c70f093949ccd34a27f0768b1646,completed,1,67,0.0,7896,completed,0,644,4,6.26,323612,0.417384267
559,jbda-yamatotakadacity-communitybuskibougou,大和高田市,JP,https://files.mobilitydatabase.org/jbda-yamatotakadacity-communitybuskibougou/latest.zip,ok,10357,1b4b8cd68a1cc88dd7e8af402daea70a18a91ef33a3bff91b81c66cf0c34b357,completed,1,147,0.0,7988,completed,0,713,9,6.5,341572,0.480193393
560,jbda-yanagawacity-YanagawaCityCommunityBus,柳川市,JP,https://files.mobilitydatabase.org/jbda-yanagawacity-YanagawaCityCommunityBus/latest.zip,ok,202821,b2711f99f60400d051377d30a17409a4241a87d3a358f4b883852103e587a875,completed,1,151,0.03,11712,completed,0,15224,4,7.5,344856,1.033487623
561,jbda-yanaizutown-yanaizutown-bus,柳津町,JP,https://files.mobilitydatabase.org/jbda-yanaizutown-yanaizutown-bus/latest.zip,ok,6784,f87690844597df8437d0ce682e8227729e424ecec41d4035acff94d1c5514271,completed,1,70,0.0,7820,completed,0,392,5,5.34,327164,0.429900179
562,jbda-yanbaru-expressbus-yanbaru-express-bus,合同会社やんばる急行バス,JP,https://files.mobilitydatabase.org/jbda-yanbaru-expressbus-yanbaru-express-bus/latest.zip,ok,148883,823c13ddca5f2ec315c6af96e2972575613c1b2cad45bac8757cc9688303d49d,completed,1,179,0.02,12380,completed,0,35,2,3.79,321228,0.441093436
563,jbda-yaotsutown-communitybus,八百津町,JP,https://files.mobilitydatabase.org/jbda-yaotsutown-communitybus/latest.zip,ok,32155,701a72fb409658e8e41e82c27054fa70e96b20955ec8ac60d2239568a99a1bd0,completed,1,136,0.01,8528,completed,0,19,9,9.16,332492,0.62214019
564,jbda-yaotsutown-yaobus,八百津町,JP,https://files.mobilitydatabase.org/jbda-yaotsutown-yaobus/latest.zip,ok,35070,c42f509a542180123f144f9adb9a37a8a678d5ddf5a74badf7486a444b5c2132,completed,1,186,0.02,9328,completed,0,3360,5,3.61,356580,0.76167336
565,jbda-yasucity-onoriyasu,野洲市,JP,https://files.mobilitydatabase.org/jbda-yasucity-onoriyasu/latest.zip,ok,120856,bd3bb67d370ea70ecfcadf0f3c475ce0eeebe2cfaac67146c4d5baa041935578,completed,1,224,0.02,10604,completed,0,1975,7,3.27,316308,0.644992337
566,jbda-yasudatown-GTFS-Yasudatown_Bus,安田町,JP,https://files.mobilitydatabase.org/jbda-yasudatown-GTFS-Yasudatown_Bus/latest.zip,ok,19906,09057f37cc03ebbb30c9c654fdf2d7cbce767f00631e14dd6d154b6c717072ad,completed,1,60,0.0,8800,completed,0,367,4,7.38,328008,0.45661856
567,jbda-yokkaichicity-communitybus,四日市市,JP,https://files.mobilitydatabase.org/jbda-yokkaichicity-communitybus/latest.zip,ok,10847,1e9de1eb6225716c06cf7413bb5abb2ac076e1b496932a26aa661261d8dece1b,completed,1,68,0.01,9144,completed,0,355,5,5.97,324064,0.46395375
568,jbda-yokosukacity-hamachanbus,横須賀市,JP,https://files.mobilitydatabase.org/jbda-yokosukacity-hamachanbus/latest.zip,ok,14130,697e90b21415c25181cc58b3168c2751cce1eb6245f7800ccdadac3f8e6dee72,completed,1,78,0.0,8500,completed,0,348,5,6.62,320568,0.511040772
569,jbda-yomogitavillage-yomogita-communitybus,蓬田村,JP,https://files.mobilitydatabase.org/jbda-yomogitavillage-yomogita-communitybus/latest.zip,ok,82622,cc98f119879aa61ee1a31a601201a58f8eb17dfe7e7e2944662efe2de55059f4,completed,1,58,0.01,8884,completed,0,314,5,12.87,327624,0.644835228
570,jbda-yonezawacity-Yonezawa,米沢市,JP,https://files.mobilitydatabase.org/jbda-yonezawacity-Yonezawa/latest.zip,ok,33282,6e584b975cbda776fa7270da3d5b0cf7e6cfc7111f4cf7c1cca177ba5134837e,completed,1,205,0.01,10852,completed,0,3127,5,3.87,328748,0.449123496
571,jbda-yoshinogawacity-yoshinogawacitybus,吉野川市,JP,https://files.mobilitydatabase.org/jbda-yoshinogawacity-yoshinogawacitybus/latest.zip,ok,20125,dafeb1152c594dbe44cd7277b633178db8ab699eabae42fca2960e8f7643eaa3,completed,1,54,0.0,8256,completed,0,231,5,5.12,343520,0.471575602
572,jbda-yotsukaidocity-yoppii,四街道市,JP,https://files.mobilitydatabase.org/jbda-yotsukaidocity-yoppii/latest.zip,ok,35487,0a25dea3749ad56a8a2b6c02d544dc679c506b116777d6929bad96b9fce8844a,completed,1,116,0.01,10132,completed,0,1456,7,4.93,328008,0.625285931
573,jbda-yukicity-junkaibus,結城市,JP,https://files.mobilitydatabase.org/jbda-yukicity-junkaibus/latest.zip,ok,18203,e6e1d1f5c8b921b6faf8545134f485d0452d66c5726d2cb6ca85902cf5eb49d9,completed,1,111,0.0,8328,completed,0,15,4,7.29,340944,0.511306073
574,mdb-1,Casco Bay Lines,US,https://files.mobilitydatabase.org/mdb-1/latest.zip,ok,62338,bddc517ac4fd92db563c8f766008ab58d9882fb4944d9bb8bfc4b5d1c4f2d4e9,completed,1,1380,0.03,14080,completed,0,1462,7,4.09,314316,0.698897599
575,mdb-10,TheBus,US,https://files.mobilitydatabase.org/mdb-10/latest.zip,ok,14123643,6497e85e34390b8b377130881f2f10ec29c18a80dd6005d504a2038cdd00aa71,completed,1,96361,3.28,640636,completed,0,1562570,17,29.85,2339684,10.967655876
576,mdb-100,Anaheim Resort Transportation (ART),US,https://files.mobilitydatabase.org/mdb-100/latest.zip,ok,1735,bdb366055e00699616072a6040fc0289290227a82a7103dcfb889d19cda15c66,completed,1,22,0.0,7000,completed,0,4,2,5.92,327800,0.313663804
577,mdb-1000,Komunikacja Miejska Przemyśl,PL,https://files.mobilitydatabase.org/mdb-1000/latest.zip,ok,224648,f6cb99c94abf7b1546c90e54311faae1caae59a877c8d6e4b32eb3fc6ea41623,completed,1,3486,0.06,20844,completed,0,2000,8,8.57,335524,0.796739364
578,mdb-1002,Komunikacja Miejska - Krosno,PL,https://files.mobilitydatabase.org/mdb-1002/latest.zip,ok,83804,a4d95f213af25eb1720436a17661a787120cae89c24dad8cfb4c0bce735ebff6,completed,1,3755,0.04,20852,completed,0,1302,7,2.57,331732,0.396687259
579,mdb-1003,TRAM Barcelona (Tranvía Metropolitano Barcelona),ES,https://files.mobilitydatabase.org/mdb-1003/latest.zip,ok,1669633,d2b3c257fcd8cb02fc3f251f1730b8036da3e77d7b09d2ef7d30b3f482cf61d1,completed,1,41410,0.76,192052,completed,0,16906,9,4.59,745752,1.889952247
580,mdb-1004,TRAM Barcelona Besós (Tranvía Metropolitano Barcelona),ES,https://files.mobilitydatabase.org/mdb-1004/latest.zip,ok,3351979,f8dd64e6d89aa07a78fd611cc565d8fd9dac1980ee4c0cf2bbdf9022067331ba,completed,1,77705,1.55,359780,completed,0,40,9,6.78,551564,1.731684236
581,mdb-1008,Warszawski Transport Publiczny (ZTM Warszawa),PL,https://files.mobilitydatabase.org/mdb-1008/latest.zip,not_zip,272,1d20d276228932bb28422b176868e476dfef7e8faee5e6aded2ffcb722e003dd,not_run,,,,,not_run,,,,,,
582,mdb-1009,ZDMiKP w Bydgoszczy,PL,https://files.mobilitydatabase.org/mdb-1009/latest.zip,ok,2379160,a15f482afa51afd8ec59e1ba3dea0b6a811238876b259f36a0e0d91e19d33eca,completed,1,1468,0.42,84084,completed,0,5,4,7.67,561888,2.56055096
583,mdb-101,Foothill Transit,US,https://files.mobilitydatabase.org/mdb-101/latest.zip,ok,5458406,4f899ea424808dc99787f908dbf2b2f0a1c4d6d19c8e57c7ace55859c3bd43cb,completed,1,1177,0.99,134920,completed,0,576,6,10.33,963892,4.337270299
584,mdb-1010,Gmina Zaklad Komunalny (GZK Bystry),PL,https://files.mobilitydatabase.org/mdb-1010/latest.zip,ok,16031,c3e932965136b16a53bcfc71e412054d5d2738212e5ebce310a9617568dc0392,completed,1,228,0.0,8556,completed,0,4,3,6.66,318916,0.51958927
585,mdb-1011,Koleje Mazowieckie (KM),PL,https://files.mobilitydatabase.org/mdb-1011/latest.zip,ok,2342791,80e179b15d0b13565d9d631f4d5d6a2e74c877bcc07dcfb0b2a86b303ce5962c,completed,1,4798,0.32,61800,completed,0,11,5,11.92,875796,2.252053245
586,mdb-1012,Miejskie Przedsiębiorstwo Komunikacyjne w Lomzy (MPK ZB w Łomży),PL,https://files.mobilitydatabase.org/mdb-1012/latest.zip,ok,96551,0a89b5291704e62a053d2195e30611a283057a6f059437cff08830775a88b666,completed,1,502,0.02,10792,completed,0,4,3,6.42,325816,0.638640521
587,mdb-1013,Zarząd Transportu Miejskiego Lublin (ZTM Lublin),PL,https://files.mobilitydatabase.org/mdb-1013/latest.zip,ok,7130119,b71d2102183bb2ccf9b11859ef1d0d63be5573f34a20c40d33721bb8cd8976be,completed,1,3068,1.06,170832,completed,0,14,5,7.9,949040,3.760063736
588,mdb-1014,"Zarząd Transportu Miejskiego Gdańsk (ZTM Gdańsk), Zarząd Transportu Miejskiego Gdynia (ZKM Gdynia)",PL,https://files.mobilitydatabase.org/mdb-1014/latest.zip,not_zip,272,1d20d276228932bb28422b176868e476dfef7e8faee5e6aded2ffcb722e003dd,not_run,,,,,not_run,,,,,,
589,mdb-1015,MZDiK Radom,PL,https://files.mobilitydatabase.org/mdb-1015/latest.zip,not_zip,272,1d20d276228932bb28422b176868e476dfef7e8faee5e6aded2ffcb722e003dd,not_run,,,,,not_run,,,,,,
590,mdb-1016,UABS-Banlieue Sahel,TN,https://files.mobilitydatabase.org/mdb-1016/latest.zip,ok,24391145,39630152e4cf979c89343e7ea5849b0c66d9ef7568400c4e52ab6d926462797c,completed,1,484,2.01,232404,completed,0,430,13,13.75,2215924,7.161947319
591,mdb-1017,Metro de Málaga,ES,https://files.mobilitydatabase.org/mdb-1017/latest.zip,ok,469418,1e081fb3bf3bbd025698abfa3bba4c0ff3041603c0191c7624396045bb0f9f87,completed,1,4992,0.14,34208,completed,0,12,4,10.07,341796,1.356841013
592,mdb-1018,Monkey Forest Ubud Shuttle,ID,https://files.mobilitydatabase.org/mdb-1018/latest.zip,ok,6929,82b191b322c7d5fa36fdbc3832e82449fce8d2a6f62b5692c0868b06e913a11e,completed,1,40,0.0,7740,completed,0,632,6,5.45,324140,0.442552359
593,mdb-1019,Donan Bus,JP,https://files.mobilitydatabase.org/mdb-1019/latest.zip,ok,585290,1476611fa16d37e4733799a2cf44172d041419f2788b5e9616119f8ec6ed76c3,completed,1,1298,0.22,95484,completed,0,8,4,5.61,274988,0.159375765
594,mdb-102,Norwalk Transit System (NTS),US,https://files.mobilitydatabase.org/mdb-102/latest.zip,ok,300475,d804df921ff8632e4bb421ef5eb4c47fecaa767c79a0cf0a105e2ea2afd8e9cf,completed,1,712,0.07,14816,completed,0,168,13,6.89,326228,1.080017041
595,mdb-1021,Instituto Regulador del Transporte del Municipio de Managua,NI,https://files.mobilitydatabase.org/mdb-1021/latest.zip,ok,9876583,72b87bf81724b0ccac805acd40532afd70b3a4f5a3ee3758dd7b8efff64427b4,completed,1,3970,1.52,186584,completed,0,997510,8,16.13,2281028,7.256223273
596,mdb-1022,Nicaragua,NI,https://files.mobilitydatabase.org/mdb-1022/latest.zip,ok,162174,5d32583992d105117c7e44b479044f74f7ed415227775b85e52e5bc8c1bd8490,completed,1,223,0.06,11348,completed,0,6461,9,15.97,332184,1.118796118
597,mdb-1023,MapaNica Estelí,NI,https://files.mobilitydatabase.org/mdb-1023/latest.zip,ok,198968,ee3578eafdbfc4c9a6796b39de79ce06d84652f55c94603014ef35602e31ad51,completed,1,87,0.05,12088,completed,0,23365,7,10.44,514732,1.138071844
598,mdb-1024,Tisséo,FR,https://files.mobilitydatabase.org/mdb-1024/latest.zip,ok,12219454,3c31ca46b6582251b50eaecc85eb8073418dd11ab0f3a5bdd5303ca6b899c2c8,completed,1,70108,2.82,351896,completed,0,38747,7,13.58,2088536,8.061915349
599,mdb-1025,Naolib,FR,https://files.mobilitydatabase.org/mdb-1025/latest.zip,ok,18319424,04150ea0a8fd28334fc395028d4048b7beb3cb4ce649e065a66b7cf1f3d4f71b,completed,1,4682,3.55,423700,completed,0,5837,7,11.05,2555212,9.008534567
600,mdb-1026,Île-de-France Mobilités (IDFM),FR,https://files.mobilitydatabase.org/mdb-1026/latest.zip,ok,126467623,66bc263f165bc65f8e2cae85203af6f5201ac8b829b68847e5a278d439307666,completed,1,116072,25.64,2603660,completed,0,17839,14,50.77,6888344,47.083445252
601,mdb-1027,Republic of Serbia,RS,https://files.mobilitydatabase.org/mdb-1027/latest.zip,ok,17576567,b3acb17c56380de8d9b0d7fa1ef8e19146339cae5959951264c2db2969afea9b,completed,1,4506,3.21,328896,completed,0,176,4,10.04,2811084,8.105519303
602,mdb-1028,Câmara Municipal de Águeda,PT,https://files.mobilitydatabase.org/mdb-1028/latest.zip,ok,457451,d7a70beaf284b902c1892cd5e6804ecf59e88086f428108407821235132f42b4,completed,1,290,0.01,8888,completed,0,8,4,2.75,272456,0.115886386
603,mdb-1029,Auckland Transport,NZ,https://files.mobilitydatabase.org/mdb-1029/latest.zip,ok,27112718,bf6a87d2a47aa446edd435b8833004b9dbf6dd2aa3c95cb0c923b50528b61539,completed,1,6174,3.72,449376,completed,0,13116,13,13.83,2411556,8.928808288
604,mdb-103,El Monte Transit,US,https://files.mobilitydatabase.org/mdb-103/latest.zip,ok,88345,7b5bc958bf995eaa245484898ff7ad0d98f488b0d8caba177ce23df148e46389,completed,1,371,0.03,10896,completed,0,48,6,5.7,324428,0.725686978
605,mdb-1031,Trentino Trasporti Esercizio (TTE),IT,https://files.mobilitydatabase.org/mdb-1031/latest.zip,ok,1070987,66cdb467964ea6e9bc00b6981830345744fdf9185b7b69d257539b6928a2cfdf,completed,1,1585,0.21,48792,completed,0,112,9,6.92,447788,1.607908628
606,mdb-1032,Carris,PT,https://files.mobilitydatabase.org/mdb-1032/latest.zip,ok,39260471,69faa843bcb107571a062f9d257667723abe090863b996d58808b20e7e8fdde3,completed,1,94509,7.69,1055024,completed,0,2613374,10,25.96,2873428,17.004393593
607,mdb-1033,Transportes Sul do Tejo (TST),PT,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/transportes-sul-do-tejo/999/20220701/gtfs.zip,ok,623361,7e100e5e0acbf953366d5cebb8bb432cbc2ced824994edd67b0d5913e4d88475,completed,1,8446,0.25,49360,completed,0,3488,9,10.47,505460,2.092170773
608,mdb-1034,Fertagus,PT,https://files.mobilitydatabase.org/mdb-1034/latest.zip,ok,22325,8adb12113989d8e3b9b9e1c46c5b31f223c69df81b0aed7f6d73abfb9ce2fd86,completed,1,359,0.06,16796,completed,0,304,4,4.49,375448,0.741374046
609,mdb-1035,Soflusa,PT,https://files.mobilitydatabase.org/mdb-1035/latest.zip,ok,29346,2124fb390d52a5f168124144d10c93c3d61017980698475a622d8dfa8e105c81,completed,1,659,0.09,19556,completed,0,1814,5,3.15,427848,0.891485771
610,mdb-1036,Metro de Lisboa (Metro),PT,https://files.mobilitydatabase.org/mdb-1036/latest.zip,ok,17229,7c388e855a111367b644a190f6b442dd4f0dd30ea7c41e4018b5977887637201,completed,1,307,0.05,11696,completed,0,155,6,6.11,329336,0.811987814
611,mdb-1037,Comboios de Portugal (CP),PT,https://files.mobilitydatabase.org/mdb-1037/latest.zip,ok,1499,d664f460eedb003a1b0f1076b5a4290b475d36bae9eed68446a5a58ba966f594,completed,1,15,0.0,6756,completed,0,3,2,2.52,318420,0.186926882
612,mdb-1038,Transtejo,PT,https://files.mobilitydatabase.org/mdb-1038/latest.zip,ok,18699,8e9caff2a7f9256e0669956c89680068a91048b2969a0f2c120b14ecd64acd8e,completed,1,1006,0.31,29940,completed,0,1816,8,6.06,594540,1.644661313
613,mdb-1039,TRAM Alicante,ES,https://files.mobilitydatabase.org/mdb-1039/latest.zip,ok,359607,47e3eb242f7a92d89c6571896c12e1f362e0161c2fa93ca4177e5621e8ffb75d,completed,1,565,0.11,19984,completed,0,170,9,5.82,350240,1.458779652
614,mdb-104,Corona Cruiser,US,https://files.mobilitydatabase.org/mdb-104/latest.zip,ok,128895,a36a65deb3c171a83b069951756ea5d9022630157517ece2ad0dbf20656fa7f6,completed,1,210,0.12,9944,completed,0,56,4,5.34,314376,0.588096801
615,mdb-1040,Kautra,LT,https://files.mobilitydatabase.org/mdb-1040/latest.zip,ok,140536,b242443ebd449cc7f66be40d0f9bbb1f5c5fcc420b877f25f36c6aa740de4605,completed,1,578,0.06,13140,completed,0,434,5,16.27,330960,1.104419543
616,mdb-1041,Kauno viešasis transportas (KVT),LT,https://files.mobilitydatabase.org/mdb-1041/latest.zip,ok,1817339,a87d89b1dc77586f1b4c616ef96edde8f11575acf8e47346f8bcca078085491a,completed,1,1243,0.46,62792,completed,0,332,6,10.64,604840,2.519130566
617,mdb-1042,Klaipėda Transport,LT,https://files.mobilitydatabase.org/mdb-1042/latest.zip,ok,1230797,5ea7db2b8152d4ab3fc47fc7ae95d447e8401de74bf43a5ab2d22412a87a1664,completed,1,1051,0.31,50320,completed,0,16,5,4.8,525708,2.305568246
618,mdb-1043,Panevezio Autobusu Parkas,LT,https://files.mobilitydatabase.org/mdb-1043/latest.zip,ok,338261,f6e532450f3c9a64e042ee04ba3e2ab9b82c040c52761e4607787ec1c9d9f939,completed,1,360,0.1,18616,completed,0,254,5,8.94,336380,1.026911205
619,mdb-1044,Vilnius Transport,LT,https://files.mobilitydatabase.org/mdb-1044/latest.zip,ok,3215388,f969b3a6a6c97d5eebffcac4568781cfb0090d8774f1f4b421ac09b43de3ae22,completed,1,6353,0.76,120592,completed,0,4916,7,6.28,915396,2.675287761
620,mdb-1047,Delcomar,IT,https://files.mobilitydatabase.org/mdb-1047/latest.zip,ok,11013,87767a773c423c32f2a0fbccdf08298345ab54f99915ee19c20280a883ce6a65,completed,1,468,0.01,9188,completed,0,458,6,7.95,272176,0.406412143
621,mdb-1049,ASARA GIUSEPPE EREDI AUTOSERVIZI S.R.L.,IT,https://files.mobilitydatabase.org/mdb-1049/latest.zip,ok,7315324,e585256bc6b106528101890783507e2aa51467cd154fb8c1685cf396c3159feb,completed,1,2385,0.72,119444,completed,0,1547,10,5.93,898696,2.207280475
622,mdb-105,Duarte Transit,US,https://files.mobilitydatabase.org/mdb-105/latest.zip,ok,44853,449737ce8550beb2d44ef945e4acdefb3801814225020240f246cf62f5dd7a31,completed,1,228,0.01,8932,completed,0,85,9,5.93,323932,0.605649153
623,mdb-1050,Collegamenti marittimi Sardinia Ferries,FR,https://files.mobilitydatabase.org/mdb-1050/latest.zip,ok,38200,1f6dc03f273de5a2de3e075d2b6c517354de08f4f11a0b0e5541af173b20d9f4,completed,1,3137,0.02,17232,completed,0,2255,8,7.55,324160,0.537999244
624,mdb-1052,TRENITALIA,IT,https://files.mobilitydatabase.org/mdb-1052/latest.zip,ok,248583,455e232cbf62d7ffb8987a6d422114e624a570668ba7a402b3798603827a47bc,completed,1,2468,0.06,19408,completed,0,111,2,2.96,323484,0.797009871
625,mdb-1053,Loudoun County Transit,US,https://files.mobilitydatabase.org/mdb-1053/latest.zip,ok,3518100,834fda40be5f09cf0559c7863ab8c94afe1dc09e3141d5c5c4ce75b22274c7e5,completed,1,2286,0.52,72452,completed,0,1443,3,7.79,643580,2.377177648
626,mdb-1054,MetroValencia,ES,https://files.mobilitydatabase.org/mdb-1054/latest.zip,ok,1908992,2fa504cfa1c6c669a7a0d0cf8d9aa6a762ffc577e4541c03937def92394e8062,completed,1,746,0.42,89152,completed,0,280,8,7.65,561576,2.643000452
627,mdb-1055,Mobilités M - Tag,FR,https://files.mobilitydatabase.org/mdb-1055/latest.zip,ok,5248286,3066ae94ee0d937bd02d574deeab48486995ae1fbf0f15c14ae7e39d81546d6a,completed,1,1448,1.1,154424,completed,0,1408,11,9.95,899644,4.433578878
628,mdb-1056,Ciotabus,FR,https://files.mobilitydatabase.org/mdb-1056/latest.zip,ok,81309,f224bb0675aaf11943440589cfdfde32e1d00b963b0aa2b59516d31bdc3a91c6,completed,1,281,0.02,11052,completed,0,73,9,6.26,320892,0.747488124
629,mdb-1057,"Municipality of Fukuoka, (福岡市営渡船)",JP,https://files.mobilitydatabase.org/mdb-1057/latest.zip,not_zip,253,c96cb84e78f9a300d26634a84093593fecab4a43709a2d13537c8e9a75cf893d,not_run,,,,,not_run,,,,,,
630,mdb-1058,Ferrotramviaria,IT,https://files.mobilitydatabase.org/mdb-1058/latest.zip,ok,94904,f7ba485326ca09fc57ae42c4bbd0671fa2a11c46944bf90aefa27a275ae6fda5,completed,1,1803,0.04,14920,completed,0,1148,6,4.44,339132,0.731101879
631,mdb-1059,Autolinee Varesine,IT,https://files.mobilitydatabase.org/mdb-1059/latest.zip,ok,1871652,1fb16e789db51011aade533a87c41c06edf13a6d3422e2bd63bd70176f0e83ad,completed,1,521,0.41,56788,completed,0,5,3,7.3,610044,2.377563297
632,mdb-106,Beaumont Transit,US,https://files.mobilitydatabase.org/mdb-106/latest.zip,ok,217856,1c5aaa0f6c82ce6c1870e87b4370e4e82df135cabb519bc9f4f9015061f56caf,completed,1,171,0.03,10584,completed,0,74,5,2.4,345184,0.549126761
633,mdb-1060,Shreveport and Bossier City,US,https://files.mobilitydatabase.org/mdb-1060/latest.zip,ok,487028,508d50d65f48cde80d76ec840be3831e28d77530d396ddc007df43050bb2111e,completed,1,376,0.15,22068,completed,0,699,15,7.3,332648,1.520220671
